주소,위도,경도
경기 평택시 청원로 1466 ,37.0495915,127.0848202
경기 평택시 평택4로 28,36.9903779,127.1000541
경기 평택시 탄현로 344,37.0826038,127.0570781
경기 평택시 청북면 서해로 1914,37.0586783,126.9242735
경기 평택시 청북면 서해로 1449,37.0216752,126.9427292
경기 평택시 팽성읍 사거리길 7,36.943079,127.0510662
경기 평택시 동삭로 363 ,37.0188081,127.0955036
경기 평택시 서탄면 서탄로 174,37.1048951,127.0439696
경기 평택시 포승읍 불당길 132,36.9886161,126.8650612
경기 평택시 현덕면 서해로 517,36.9465148,126.9123129
경기 평택시 평택로163번길 7,36.9995111,127.0778945
경기 평택시 포승읍 서동대로 896,36.9675363,126.8620535
경기 평택시 탄현로 192 ,37.0696623,127.0548499
경기 평택시 경기대로 1245 ,37.0573834,127.0615099
경기 평택시 안중읍 서동대로 1941,37.0030474,126.9593583
경기 평택시 진위면 남부대로 597,37.1264186,127.0967815
경기 평택시 안중읍 서동대로 1736,36.990978,126.9424466
경기 평택시 청북읍 신포길 41,37.0395951,126.9336107
경기 평택시 현덕면 송담1로 10,36.96728969999999,126.9214885
경기 평택시 서동대로 3853 ,36.9934507,127.1353357
경기 평택시 진위면 엘지로 74,37.1248957,127.0738897
경기 평택시 서탄면 발안로 1102,37.1319973,127.0224815
경기 평택시 오성면 청오로 253,37.0284441,126.9741106
경기 평택시 팽성읍 부용로 118,36.9656045,127.0668535
경기 평택시 오성면 서동대로 2296,37.0115756,126.9960736
경기도 평택시 진위면 남부대로 538,37.1293905,127.0921939
경기 평택시 경기대로 772 ,37.0183914,127.0723329
경기 평택시 서탄면 정문회화로 497,37.0973492,127.0305359
경기 평택시 진위면 삼남로 712,37.0872336,127.0915811
경기 평택시 청북면 청원로 49,37.0405611,126.9392379
경기도 평택시 경기대로 1577,37.085241,127.0619134
경기 평택시 포승읍 서동대로 1179,36.9845184,126.8842309
경기 평택시 청원로 1640 ,37.0439167,127.1034087
경기 평택시 중앙로 185-1 ,36.9917321,127.103606
경기 평택시 진위면 남부대로 607,37.1253263,127.0979446
경기 평택시 송탄고가길 95 ,37.0926117,127.0666685
경기 평택시 고덕면 고덕국제2로 54,37.018795,127.070035
경기 평택시 포승읍 포승향남로 228,36.9914042,126.8577483
경기 평택시 경기대로 1624,37.0892528,127.063297
경기 평택시 포승읍 서동대로 771,36.9591613,126.8561336
경기 평택시 동삭로 224,37.0067323,127.0906905
경기 평택시 진위면 동부대로 77,37.1107259,127.0813217
경기 평택시 서동대로 3622,36.9854827,127.1121063
경기 평택시 만세로 1595 ,37.0221799,127.1202857
경기 평택시 청북면 서해로 1562,37.0305973,126.9396181
경기 평택시 송탄로 354 ,37.07544439999999,127.0588908
경기 평택시 진위면 진위서로 129,37.106784,127.077436
경기 평택시 오성면 서동대로 2086,37.00737549999999,126.9743668
경기도 평택시 팽성읍 팽성로 221 ,36.9548175,127.0598281
경기 평택시 지산로 291 ,37.0761152,127.0862503
경기 평택시 만세로 1465 ,37.0327938,127.1263127
경기 평택시 경기대로 729 ,37.0144537,127.0719066
경기 평택시 만세로 1649,37.0177209,127.1174682
경기 평택시 도일유통길 38-4 ,37.0378313,127.1018459
경기 평택시 청북읍 평택제천고속도로 6,37.0397644,126.934234
경기 평택시 평택로 258 ,37.006034,127.0727584
경기 평택시 오성면 서동대로 2043,37.0077715,126.9697379
경기 평택시 현덕면 서해로 504,36.9456246,126.9138097
경기 평택시 포승읍 평택항로 158,36.9737771,126.8440168
경기 평택시 포승읍 포승공단로 241,36.9860366,126.8596516
경기 평택시 경기대로 1280 ,37.0596119,127.0646015
경기 평택시 고덕면 서동대로 2531,37.0177815,127.0208731
경기 평택시 포승읍 서동대로 524,36.9446397,126.8761378
경기 평택시 송탄로 301 ,37.0705447,127.0591842
경기 평택시 팽성읍 안정로 200,36.9688355,127.0617693
경기 평택시 경기대로 542,37.004189,127.08724
경기 평택시 청원로 1626,37.0439201,127.1011244
경기 평택시 팽성읍 팽성송화로 49,36.9528531,127.0528111
경기 평택시 포승읍 서동대로 713,36.9548304,126.8599655
경기 평택시 경기대로 1602 ,37.0873508,127.0629774
경기 평택시 경기대로 572 ,37.00557939999999,127.084075
경기 평택시 오성면 서동대로 2067,37.0081121,126.9719164
경기 평택시 서탄면 발안로 1177,37.134764,127.0305303
경기 평택시 송탄로 81 ,37.05249,127.055335
경기 포천시 신북면 호국로 2272,37.9497311,127.2384536
경기 포천시 소흘읍 호국로 229,37.7944944,127.1257215
경기 포천시 신북면 호국로 2323,37.9543609,127.2396382
경기 포천시 내촌면 금강로 3140,37.8406908,127.2745526
경기 포천시 일동면 금강로 4184,37.9283589,127.2995793
경기 포천시 가산면 부흥로 675,37.8100931,127.1856114
경기 포천시 내촌면 포천로 486,37.8184801,127.2116337
경기도 포천시 소흘읍 호국로 715 ,37.83149969999999,127.1508439
경기 포천시 영북로 158,38.0882337,127.2753084
경기 포천시 영중면 양문로 54,37.99747079999999,127.2421843
경기 포천시 소흘읍 호국로 579,37.8235637,127.1406619
경기 포천시 내촌면 금강로 2229,37.7774452,127.2263242
경기 포천시 가산면 가산로 353,37.8474332,127.1881517
경기 포천시 가산면 포천로 895,37.8493529,127.1948007
경기도 포천시 이동면 화동로 2002,38.0267413,127.3686606
경기 포천시 가산면 부흥로 296,37.8077242,127.1794913
경기 포천시 호국로 1029 ,37.85644449999999,127.1676786
경기 포천시 신북면 포천로 1983,37.9273665,127.1867311
경기 포천시 가산면 포천로 740,37.838463,127.2003008
경기 포천시 관인면 창동로 1844-1,38.1564745,127.2523754
경기 포천시 신북면 청신로 2019,37.9395082,127.215386
경기 포천시 내촌면 금강로 2639,37.791875,127.2402223
경기 포천시 일동면 금강로 4637,37.9664079,127.3136046
경기 포천시 영중면 영일로 201,37.9569312,127.2598124
경기 포천시 일동면 영일로 697,37.9386379,127.2833304
경기 포천시 신북면 포천로 2032,37.9316051,127.1873021
경기 포천시 내촌면 금강로 2183,37.7733885,127.2276514
경기 포천시 내촌면 금강로 3189,37.791875,127.2402223
경기 포천시 영중면 호국로 3283,38.0310249,127.2603763
경기 포천시 소흘읍 죽엽산로 173,37.8164688,127.1603556
경기 포천시 포천로 1651,37.9025322,127.1976056
경기 포천시 영중면 호국로 2563,37.9729872,127.2483479
경기 포천시 신북면 호국로 1961,37.9254402,127.2220519
경기 포천시 영중면 전영로 1440,38.0141421,127.2174848
경기 포천시 일동면 화동로 967,37.9503328,127.3136995
경기 포천시 신북면 중앙로 329,37.9140374,127.2134195
경기 포천시 신북면 중앙로 241,37.9065066,127.209738
경기 포천시 호국로 2659,37.9804464,127.2438335
경기 포천시 가산면 마정로 67,37.8373525,127.1821341
경기 포천시 호국로 1439 ,37.8865083,127.1927933
경기 포천시 가산면 가산로 236,37.8406116,127.1781444
경기 포천시 내촌면 금강로 2182,37.7736778,127.228351
경기 포천시 소흘읍 부흥로 218,37.8067027,127.1404747
경기 포천시 영중면 호국로 2612,37.9769959,127.2473861
경기 포천시 내촌면 금강로 2001,37.7589912,127.2204061
경기 포천시 내촌면 금강로 2856,37.8194492,127.2598971
경기 포천시 내촌면 금강로 2022,37.7600879,127.2223444
경기 포천시 소흘읍 호국로 147,37.7879813,127.123825
경기 포천시 왕방로 60 ,37.8895179,127.1895521
경기 포천시 소흘읍 화합로 298,37.8399811,127.1432789
경기 포천시  호국로 898 ,37.84602080000001,127.1605853
경기 포천시 창수면 전영로 1252,38.0170547,127.1983118
경기 포천시 군내면 청군로 3133,37.8773214,127.2280918
경기 포천시 일동면 화동로 1207-1,37.9681075,127.3278687
경기 포천시 소흘읍 검바위길 39,37.8215487,127.1433386
경기 포천시 소흘읍 광릉수목원로 554 ,37.7640316,127.1692488
경기 포천시 내촌면 금강로 3059,37.8352442,127.2693152
경기 포천시 내촌면 포천로 249,37.797547,127.2094967
경기 포천시 왕방로 27 ,37.8868769,127.1896572
경기 포천시 신북면 호국로 2075,37.9346942,127.2272283
경기 포천시 영중면 호국로 2931,38.0041761,127.246703
경기 포천시 영북면 호국로 3759,38.0723853,127.273378
경기 포천시 영중면 호국로 2936,38.0043611,127.2474527
경기도 포천시 일동면 금강로 4193 ,37.9295173,127.2990712
경기 포천시 관인면 북원로 749,38.1532067,127.2401649
경기 포천시 내촌면 포천로 230,37.7959452,127.211008
경기 포천시 군내면 포천로 1329,37.8787957,127.2139627
경기 포천시 영북면 호국로 4182,38.100475,127.2808462
경기 포천시 화현면 금강로 3961,37.9085968,127.2999634
경기 포천시 군내면 호국로 1537,37.8914217,127.2015497
경기 포천시 소흘읍 죽엽산로 120,37.8205008,127.1581984
경기 포천시 이동면 화동로 2244,38.045611,127.3756421
경기 포천시 중앙로 52,37.8917869,127.1992116
경기 포천시 내촌면 금강로 2733,37.8102708,127.253228
경기 포천시 소흘읍 호국로 620,37.8247945,127.145749
경기 포천시 일동면 화동로 1100,37.9609408,127.3203014
경기 포천시 화현면 화동로 493,37.9103292,127.3076915
경기 포천시 일동면 화동로 1322,37.97650489999999,127.33502
경기 포천시 영북면 호국로 3428,38.0427723,127.2673569
경기 포천시 일동면 화동로 1541,37.9905576,127.3522821
경기 포천시 가산면 정금로 119,37.8145064,127.1736069
경기 포천시 이동면 화동로 2469,38.0625088,127.3858596
경기 포천시 영북면 호국로 4319,38.1113382,127.2893104
경기 포천시 내촌면 금강로 2383,37.7902699,127.227772
경기 포천시 가산면 부흥로 656,37.8083549,127.1841575
경기 포천시 소흘읍 호국로 83,37.7830515,127.1201528
경기 포천시 소흘읍 송우로 124,37.8323252,127.1363639
경기 포천시 소흘읍 호국로 52,37.7803217,127.118379
경기 포천시 가산면 가산로 93,37.8379054,127.163496
경기 포천시 소흘읍 호국로 346,37.8040799,127.131769
경기 포천시 내촌면 포천로 331,37.8049592,127.2082231
경기 포천시 신북면 포천로 2174,37.9437503,127.1881798
경기 포천시 군내면 호국로 1698,37.9038578,127.2109728
경기 포천시 호국로 2226,37.9465335,127.2356763
경기 포천시 가산면 포천로 715,37.8362641,127.200512
경기 포천시 신북면 호국로 2008,37.9292027,127.2242327
경기 포천시 신북면 호국로 2285,37.9512244,127.2385031
경기 포천시 내촌면 포천로 485,37.8181928,127.2108383
경기 포천시 내촌면 금강로 2681-21,37.8070121,127.2521342
경기 포천시 신북면 호국로 2450,37.9636168,127.247492
경기 포천시 가산면 포천로 569,37.8254961,127.209586
경기 포천시 호국로 1376 ,37.8817068,127.1884623
경기 포천시 소흘읍 호국로 303,37.8008615,127.1292075
경기 포천시 가산면 가산로 245,37.841543,127.1786339
경기도 포천시 금강로 3926,37.9053432,127.3010108
경기 하남시 하남대로 956 ,37.52623,127.2084095
경기 하남시 하남대로 781,37.5395901,127.2101267
경기 하남시 감초로 176 ,37.5286806,127.165254
경기 하남시 서하남로 28,37.5162102,127.1470052
경기 하남시 대성로 145 ,37.5230784,127.1975735
경기 하남시 초광로 75,37.5353588,127.1747365
경기 하남시 미사대로 316 ,37.54341910000001,127.236611
경기 하남시 미사강변대로 203 ,37.5775879,127.1836914
경기 하남시 하남대로 829 ,37.5419632,127.2055142
경기 하남시 서하남로 372,37.5217905,127.1811236
경기 하남시 조정대로 116 ,37.5500091,127.1863009
경기 하남시 미사대로 246,37.54341910000001,127.236611
경기 하남시 하남대로 273 ,37.4999005,127.2317359
경기 하남시 수도권제1순환고속도로 19,37.5392646,127.2148919
경기 하남시 서하남로 77,37.5157276,127.1528092
경기 하남시 서하남로 29 ,37.5169332,127.1475535
경기 하남시 서하남로 ,37.5191554,127.1762407
경기 하남시 창우로 56 ,37.5316111,127.2258859
경기 하남시 동남로 516 ,37.5204715,127.1455347
경기 하남시 덕풍동로 101,37.5504154,127.2081067
경기 하남시 하남대로 63 ,37.4822561,127.2392944
경기 하남시 동남로 376 ,37.508596,127.1406243
경기 하남시 미사대로 556,37.54341910000001,127.236611
경기 하남시 하남대로 557 ,37.5235878,127.2210385
경기 하남시 조정대로 89,37.5500091,127.1863009
경기 하남시 대성로 239 ,37.5311514,127.2011043
경기 하남시 천호대로 1427,37.5448514,127.1672454
경기 하남시 중부고속도로 117-1,37.5392646,127.2148919
경기 하남시 신장로 211 ,37.5435228,127.1980346
경기 하남시 대청로 73,37.5406724,127.2207227
경기 하남시 신장로 85 ,37.536378,127.2079971
경기도 화성시 팔탄면 포승향남로 2978,37.1552989,126.9139134
경기 화성시 향남읍 삼천병마로 276,37.1372709,126.9128565
경기 화성시 경기대로 1106 ,37.21348520000001,127.0316838
경기 화성시 매송면 매송고색로 376,37.24324259999999,126.9465838
경기 화성시 비봉면 화성로 1940,37.23755939999999,126.8760161
경기 화성시 남양읍 화성로 1412,37.2210423,126.8363148
경기 화성시 비봉면 푸른들판로 1275,37.2171676,126.8715081
경기 화성시 정남면 발안로 1059,37.1306201,127.0183025
경기 화성시 우정읍 포승향남로 976,37.0365225,126.8060165
경기 화성시 우정읍 한말길 5,37.0666902,126.8020692
경기 화성시 남양읍 화성로 1515 ,37.2237621,126.8474159
경기 화성시 봉담읍 삼천병마로 1136,37.2087549,126.9440914
경기 화성시 봉담읍 삼천병마로 1133,37.1964523,126.9425556
경기 화성시 우정읍 포승향남로 1129,37.047882,126.7968474
경기 화성시 효행로 1144 ,37.2140648,127.0510765
경기 화성시 효행로481번길 14 ,37.2079355,126.9880335
경기 화성시 효행로 420 ,37.2125224,126.9820889
경기 화성시 장안면 포승향남로 2142,37.1260864,126.8400131
경기 화성시 향남읍 발안로 206,37.1308234,126.9330713
경기 화성시 우정읍 포승향남로 1552,37.0849724,126.800812
경기 화성시 양감면 은행나무로 234,37.0796737,126.9432762
경기 화성시 비봉면 양노로 155,37.236568,126.8693563
경기 화성시 떡전골로 148,37.2110639,127.0318927
경기 화성시 정남면 서봉로 863,37.1516576,126.9621918
경기 화성시 향남읍 서봉로 713,37.1391992,126.9557472
경기 화성시 향남읍 서해로 806,37.13374750000001,126.896267
경기 화성시 정조로 139 ,37.2235286,127.0249579
경기 화성시 봉담읍 기배로30번길 36,37.21846379999999,126.9783748
경기 화성시 남양읍 온석길 15-2,37.1662762,126.8494864
경기 화성시 만년로 889 ,37.1360178,126.9801272
경기 화성시 팔탄면 포승향남로 2298,37.1435808,126.8843132
경기 화성시 팔탄면 푸른들판로 918,37.18837750000001,126.8840092
경기 화성시 우정읍 기아자동차로 571,37.0650492,126.7968
경기 화성시 남양읍 남양로 410,37.1770742,126.8163133
